es	1	9	0.59375	0.6219758064516129
es	1	10	0.6041666666666666	0.6199596774193549
es	2	1	0.6770833333333334	0.7157258064516129
es	2	2	0.6354166666666666	0.6794354838709677
es	2	3	0.5520833333333334	0.5997983870967742
es	2	4	0.5729166666666666	0.6048387096774194
es	2	5	0.5416666666666666	0.5796370967741935
es	2	6	0.46875	0.532258064516129
es	2	7	0.4895833333333333	0.5433467741935484
es	2	8	0.4791666666666667	0.5262096774193549
es	2	9	0.4791666666666667	0.5372983870967742
es	2	10	0.4895833333333333	0.5372983870967742
es	3	1	0.7395833333333334	0.7721774193548387
es	3	2	0.6666666666666666	0.6925403225806451
es	3	3	0.5625	0.5957661290322581
es	3	4	0.5729166666666666	0.626008064516129
es	3	5	0.53125	0.5816532258064516
es	3	6	0.4791666666666667	0.5584677419354839
es	3	7	0.5104166666666666	0.5745967741935484
es	3	8	0.5	0.5463709677419355
es	3	9	0.5416666666666666	0.5745967741935484
es	3	10	0.5520833333333334	0.5685483870967742
fr	1	1	0.90625	0.9012096774193549
fr	1	2	0.8645833333333334	0.8951612903225806
fr	1	3	0.84375	0.8881048387096774
fr	1	4	0.8645833333333334	0.8780241935483871
fr	1	5	0.8645833333333334	0.8588709677419355
fr	1	6	0.875	0.8659274193548387
fr	1	7	0.8958333333333334	0.8790322580645161
fr	1	8	0.8645833333333334	0.873991935483871
fr	1	9	0.8645833333333334	0.8639112903225806
fr	1	10	0.8645833333333334	0.8669354838709677
fr	2	1	0.875	0.8336693548387096
fr	2	2	0.8645833333333334	0.8618951612903226
fr	2	3	0.8645833333333334	0.8467741935483871
fr	2	4	0.8645833333333334	0.8487903225806451
fr	2	5	0.8645833333333334	0.8366935483870968
fr	2	6	0.8541666666666666	0.8356854838709677
fr	2	7	0.875	0.8417338709677419
fr	2	8	0.8645833333333334	0.8366935483870968
fr	2	9	0.8645833333333334	0.8336693548387096
fr	2	10	0.8645833333333334	0.8336693548387096
fr	3	1	0.90625	0.9022177419354839
fr	3	2	0.8645833333333334	0.8981854838709677
fr	3	3	0.84375	0.8719758064516129
fr	3	4	0.8645833333333334	0.8669354838709677
fr	3	5	0.84375	0.8649193548387096
fr	3	6	0.8541666666666666	0.8618951612903226
fr	3	7	0.8645833333333334	0.8699596774193549
fr	3	8	0.8541666666666666	0.8639112903225806
fr	3	9	0.8541666666666666	0.8497983870967742
fr	3	10	0.8645833333333334	0.8568548387096774
it	1	1	0.6354166666666666	0.6219758064516129
it	1	2	0.6145833333333334	0.6451612903225806
it	1	3	0.6145833333333334	0.6018145161290323
it	1	4	0.5625	0.5705645161290323
it	1	5	0.5729166666666666	0.6018145161290323
it	1	6	0.5729166666666666	0.6008064516129032
it	1	7	0.5416666666666666	0.5685483870967742
it	1	8	0.53125	0.5997983870967742
it	1	9	0.5729166666666666	0.6129032258064516
it	1	10	0.5833333333333334	0.6048387096774194
it	2	1	0.5520833333333334	0.5030241935483871
it	2	2	0.6041666666666666	0.594758064516129
it	2	3	0.5625	0.5655241935483871
it	2	4	0.5729166666666666	0.5241935483870968
it	2	5	0.5729166666666666	0.5393145161290323
it	2	6	0.5416666666666666	0.5292338709677419
it	2	7	0.5416666666666666	0.5131048387096774
it	2	8	0.5208333333333334	0.5362903225806451
it	2	9	0.5416666666666666	0.5423387096774194
it	2	10	0.5520833333333334	0.5362903225806451
it	3	1	0.6354166666666666	0.6078629032258065
it	3	2	0.6458333333333334	0.6290322580645161
it	3	3	0.6354166666666666	0.5877016129032258
it	3	4	0.5625	0.5433467741935484
it	3	5	0.5729166666666666	0.5735887096774194
it	3	6	0.5729166666666666	0.5524193548387096
it	3	7	0.53125	0.5383064516129032
it	3	8	0.5	0.5554435483870968
it	3	9	0.5625	0.563508064516129
it	3	10	0.5729166666666666	0.5534274193548387
nl	1	1	0.7916666666666666	0.7963709677419355
nl	1	2	0.8020833333333334	0.8084677419354839
nl	1	3	0.8125	0.8256048387096774
nl	1	4	0.8125	0.8266129032258065
nl	1	5	0.8020833333333334	0.8256048387096774
nl	1	6	0.8020833333333334	0.8306451612903226
nl	1	7	0.7916666666666666	0.8326612903225806
nl	1	8	0.8020833333333334	0.8346774193548387
nl	1	9	0.8020833333333334	0.8346774193548387
nl	1	10	0.8020833333333334	0.8306451612903226
nl	2	1	0.8645833333333334	0.84375
nl	2	2	0.8020833333333334	0.8074596774193549
nl	2	3	0.8333333333333334	0.8235887096774194
nl	2	4	0.8020833333333334	0.8054435483870968
nl	2	5	0.8020833333333334	0.8185483870967742
nl	2	6	0.8125	0.8276209677419355
nl	2	7	0.78125	0.811491935483871
nl	2	8	0.7708333333333334	0.8064516129032258
nl	2	9	0.78125	0.8074596774193549
nl	2	10	0.78125	0.7963709677419355
nl	3	1	0.8020833333333334	0.8044354838709677
nl	3	2	0.8125	0.8245967741935484
nl	3	3	0.8229166666666666	0.8407258064516129
nl	3	4	0.8125	0.8256048387096774
nl	3	5	0.8020833333333334	0.8195564516129032
nl	3	6	0.8020833333333334	0.8296370967741935
nl	3	7	0.8020833333333334	0.8235887096774194
nl	3	8	0.8125	0.8286290322580645
nl	3	9	0.8125	0.8316532258064516
nl	3	10	0.8020833333333334	0.8276209677419355
pt	1	1	0.5625	0.5756048387096774
pt	1	2	0.5625	0.5625
pt	1	3	0.5520833333333334	0.5544354838709677
pt	1	4	0.5520833333333334	0.5594758064516129
pt	1	5	0.5208333333333334	0.5292338709677419
pt	1	6	0.5416666666666666	0.5342741935483871
pt	1	7	0.5208333333333334	0.5383064516129032
pt	1	8	0.5	0.53125
pt	1	9	0.4583333333333333	0.5161290322580645
pt	1	10	0.4375	0.5100806451612904
pt	2	1	0.5625	0.5997983870967742
pt	2	2	0.5833333333333334	0.6078629032258065
pt	2	3	0.5625	0.5524193548387096
pt	2	4	0.53125	0.5493951612903226
pt	2	5	0.4791666666666667	0.5221774193548387
pt	2	6	0.4895833333333333	0.5413306451612904
pt	2	7	0.4895833333333333	0.5372983870967742
pt	2	8	0.5	0.5393145161290323
pt	2	9	0.46875	0.53125
pt	2	10	0.4791666666666667	0.5221774193548387
pt	3	1	0.5416666666666666	0.5756048387096774
pt	3	2	0.5	0.5685483870967742
pt	3	3	0.5520833333333334	0.5332661290322581
pt	3	4	0.5104166666666666	0.5413306451612904
pt	3	5	0.46875	0.5161290322580645
pt	3	6	0.46875	0.5040322580645161
pt	3	7	0.4583333333333333	0.5110887096774194
pt	3	8	0.46875	0.5120967741935484
pt	3	9	0.4375	0.501008064516129
pt	3	10	0.4270833333333333	0.49899193548387094
sv	1	1	0.8229166666666666	0.811491935483871
sv	1	2	0.8854166666666666	0.8387096774193549
sv	1	3	0.8229166666666666	0.7943548387096774
sv	1	4	0.8854166666666666	0.8185483870967742
sv	1	5	0.9166666666666666	0.8356854838709677
sv	1	6	0.8854166666666666	0.8356854838709677
sv	1	7	0.8958333333333334	0.842741935483871
sv	1	8	0.875	0.8346774193548387
sv	1	9	0.8541666666666666	0.8326612903225806
sv	1	10	0.8541666666666666	0.8235887096774194
sv	2	1	0.8333333333333334	0.7953629032258065
sv	2	2	0.8958333333333334	0.8185483870967742
sv	2	3	0.8333333333333334	0.7842741935483871
sv	2	4	0.84375	0.8074596774193549
sv	2	5	0.84375	0.8084677419354839
sv	2	6	0.84375	0.8024193548387096
sv	2	7	0.8645833333333334	0.8104838709677419
sv	2	8	0.8541666666666666	0.8125
sv	2	9	0.8645833333333334	0.8084677419354839
sv	2	10	0.8645833333333334	0.8024193548387096
sv	3	1	0.8333333333333334	0.8074596774193549
sv	3	2	0.8854166666666666	0.8346774193548387
sv	3	3	0.8541666666666666	0.8094758064516129
sv	3	4	0.8645833333333334	0.8215725806451613
sv	3	5	0.875	0.8296370967741935
sv	3	6	0.8541666666666666	0.8155241935483871
sv	3	7	0.875	0.8225806451612904
sv	3	8	0.875	0.8286290322580645
sv	3	9	0.8854166666666666	0.8235887096774194
sv	3	10	0.8854166666666666	0.8104838709677419
