de	1	0.8020833333333334	0.7992788461538461
de	2	0.8333333333333334	0.7964743589743589
de	3	0.8333333333333334	0.7979767628205128
fr	1	0.84375	0.797676282051282
fr	2	0.875	0.8046875
fr	3	0.8645833333333334	0.8067908653846154
ja	1	0.7083333333333334	0.7822516025641025
ja	2	0.7083333333333334	0.7879607371794872
ja	3	0.6770833333333334	0.7808493589743589
