de	1	0.7708333333333334	0.7980769230769231
de	2	0.78125	0.7975761217948718
de	3	0.7708333333333334	0.7973758012820513
fr	1	0.84375	0.8053886217948718
fr	2	0.84375	0.8049879807692307
fr	3	0.84375	0.8052884615384616
ja	1	0.7291666666666666	0.7970753205128205
ja	2	0.7291666666666666	0.7988782051282052
ja	3	0.7291666666666666	0.7970753205128205
